model,init,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,MEANPOT,R_VALUE,MEANSHR,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,MEANJZH,MEANALP
SHARP,2_50_5,0.13510190955106935,0.24053228608377214,0.25114132932016253,0.04563784134553961,0.055645083906040664,0.03909785150191022,0.029732163963566108,0.11501108806100424,0.013406438090910347,0.009990118302104237,0.016438868216492663,0.017728962718948714,0.014167158506224136,0.0034413830561856006,0.006131902160662133,0.006795615215407346
SHARP,2_50_10,0.10725784475779951,0.18007601715908422,0.19494243082461565,0.050106529914746255,0.058071161493173144,0.053285715955301016,0.04146065957815125,0.09851432579023832,0.02628776117458945,0.02633311186683214,0.03128982062388085,0.03019796490962073,0.0316874935698816,0.022005578132543405,0.023115886496476154,0.025367697753066222
SHARP,2_100_5,0.1717377522607531,0.1604597489717834,0.27331158563276786,0.049808737114021166,0.04903378320160863,0.05190908176488626,0.023912437647232783,0.13598340137503936,0.014570622201415053,0.007072954518194336,0.01356495572941795,0.01695602247090448,0.015819609030314555,0.0038328064830836185,0.006551736225980654,0.005474765372596759
SHARP,2_50_20,0.09419029002027553,0.14094676534455688,0.14916724081088847,0.057861210448765285,0.05942226874040882,0.054338394078749346,0.050316293172986276,0.08378029736878498,0.039477344412398314,0.03718360290243276,0.04008492682552347,0.04037953213131317,0.041971440802226374,0.03706354792553182,0.03671930853109182,0.03709753648406671
SHARP,4_50_5,0.1855707714549097,0.19350413967818064,0.23714072924897664,0.04620245759256467,0.0768173907819498,0.0767663511112346,0.022889292167751346,0.08080999973792351,0.00959052273322094,0.011528381799025164,0.015496989314189693,0.014521423465098483,0.015042010868112781,0.0022687060985925613,0.005052562680221434,0.006798271268047986
SHARP,2_50_None,0.09350185231742587,0.13660334687030778,0.14753233998838217,0.05534853459192064,0.0616418071345501,0.054166630325453,0.05065584965419072,0.08506123056657108,0.038843535362459325,0.03983911962784006,0.040058734907311815,0.04165474644487196,0.041803523752955575,0.038905115023957014,0.036409536459830236,0.037974096971972626
SHARP,8_50_5,0.16283283054555378,0.18691403469448664,0.21243493102424318,0.059076814063618026,0.07845969259144943,0.037454005283921364,0.026835578714758224,0.14420364035420943,0.01624864523778791,0.012126886072778181,0.012247061249253257,0.01618513877631273,0.020467040186902024,0.001982768910447193,0.006514746597442913,0.006016185696835767
SHARP,16_50_5,0.13329643404846325,0.15939931302740387,0.2722864895312819,0.03024164545698041,0.11185517608837539,0.06978316232302625,0.03187386258468284,0.10281398930286866,0.023226603867316776,0.005825201000586606,0.012991715560409088,0.015627436803196768,0.016818621198653967,0.0028912100928686815,0.004987777687753846,0.0060813614261317085
SHARP,4_50_10,0.15181267617376423,0.15258880078809256,0.18776509339031716,0.044842046780868644,0.0597134625638564,0.07184328051919982,0.038075802279772,0.08023288718864263,0.026473413476895104,0.02773919610888226,0.027680341144431502,0.03206754861321235,0.030619322437673454,0.021679600452105947,0.02303397788743976,0.023832550194846182
SHARP,32_50_5,0.1266073268838009,0.2063911185625155,0.22410607022056772,0.06372606623778693,0.07536479566318831,0.06154737419159442,0.027298176073034613,0.13817230367207783,0.015157335161717316,0.0053636863968028435,0.007375886433330314,0.01822201648198439,0.015934519160979373,0.001734613092176575,0.005197749665700313,0.007800962102742506
SHARP,4_100_5,0.2160164034348809,0.16673096690587802,0.23530842339348204,0.04012442515798379,0.09377725328871316,0.06219671538792194,0.02560956809050027,0.07824330590400826,0.008051626218775837,0.014224412381952843,0.013080193165952568,0.015657528289493777,0.01576302576394002,0.0030661989243807985,0.005569115856369482,0.006580837835766264
SHARP,8_50_10,0.12568261572647144,0.14343454829338398,0.17342042244349223,0.05768619598870872,0.0800678769411868,0.04665151260292082,0.03954632164681116,0.11860381170075865,0.02709687487944663,0.028289428723075806,0.028701068827150848,0.03080414011310674,0.03185791361117378,0.022767345773676603,0.022420029320161867,0.022969893408473954
SHARP,32_50_10,0.10800181238713363,0.1625209897140842,0.18088050129210123,0.052184153228529914,0.07801138872767134,0.05909498276888416,0.03843293994288684,0.11393514926566749,0.02763480877679418,0.021622579393851017,0.02534245185792547,0.03278363700616388,0.03026916152948774,0.02195873173791993,0.022986942079659334,0.02433977029123965
SHARP,8_100_5,0.18693289563896043,0.1452899362481489,0.19607011241024752,0.06554091733391529,0.07782745115432019,0.07141822099304691,0.027322505704486678,0.1323496097856728,0.02245095007798702,0.012985223206673132,0.011357296793990938,0.01656373330024625,0.018193279089961836,0.0026562584422473437,0.006680533843753959,0.006361075976340802
SHARP,8_50_20,0.10685155268575931,0.11986585671531005,0.13393020455775628,0.05991863348277901,0.06662835255514629,0.051151630515553784,0.04858626623729335,0.0998609266620281,0.03897454547428369,0.038825342747096155,0.040392658526343814,0.038830900327138526,0.04362630929277533,0.03820732107953174,0.036858879082403116,0.037490620058801445
SHARP,16_50_10,0.10849639828831444,0.1276372011805694,0.21220241986513555,0.04122777532364749,0.08952631288369221,0.06864595438530403,0.03865833786793122,0.09872030059035329,0.03380993832580863,0.023437378848979718,0.02793433550295594,0.032657242017344094,0.030483006505051605,0.021647989476458598,0.022034706760788794,0.02288070217766489
SHARP,16_100_5,0.19306670567839532,0.14343149727113252,0.23459149781439703,0.04184297139267767,0.08827803230046856,0.05621982956071207,0.020546306094931722,0.13074920550125826,0.026427508799971987,0.004725326517071669,0.013500136753285194,0.015200463655966188,0.016550086860451046,0.0034543510519039855,0.005134282495814846,0.006281798251561987
SHARP,4_50_None,0.10804917420135168,0.1215948432855406,0.14156567427333575,0.05283182366979971,0.06638126930881176,0.06797054396564599,0.0489610135283412,0.07746728121803298,0.03627228060350189,0.04134037881074941,0.042521454528492125,0.03998259080390045,0.04209820689789904,0.03789524381231379,0.037958912202944124,0.03710930888933943
SHARP,4_50_20,0.11249412074092194,0.12418992221093589,0.14345933873378292,0.05270640826125308,0.06745025950755706,0.06877847309044213,0.04735648183669364,0.07677116325970898,0.03521200590536502,0.03995522115853481,0.04003816965969872,0.03950034793991612,0.04212483787432728,0.03776917473498166,0.03788440699293484,0.03430966809294596
SHARP,32_100_5,0.14337162715828544,0.18323400380241017,0.21636209314327035,0.05713753321900593,0.08510102349910904,0.07085179407842802,0.02990414846827185,0.13560886304675898,0.012384076103978157,0.0061961739081475295,0.010568162115508354,0.018419050874197197,0.015830508332535107,0.002384552685895844,0.005692225387352613,0.006954164176845539
SHARP,8_50_None,0.10892789600854419,0.11770596908817643,0.1263346974355849,0.061034248332098875,0.06697577946599167,0.052953465437767085,0.049550705512128784,0.0971865139128514,0.03969813503501309,0.03781300718185851,0.03946437412854707,0.041907401462361576,0.044312696493475474,0.039379826207238317,0.038217762918203745,0.03853752138015895
SHARP,16_50_None,0.0962780167785719,0.10386009754157294,0.1543215279113609,0.04421376791304656,0.08318366510219928,0.0644864051563668,0.04899827338107873,0.08038102803648715,0.04528633061008877,0.038096556869181,0.03895585932711187,0.0436869374183921,0.04411823047660685,0.03861776889535153,0.03705616597082697,0.03845936861175672
SHARP,32_50_20,0.0939394383199744,0.12911844331916553,0.1341944209718825,0.057985961791156934,0.07424310073446518,0.061447643371316495,0.049846950583571095,0.0916934126048969,0.040900712511270754,0.03486074105958499,0.03745683520258096,0.04078054624193033,0.04392460207512972,0.037428614749089796,0.03645419971935219,0.03572437674463226
SHARP,16_50_20,0.09798154258470232,0.10605676789671299,0.16017124482605485,0.043084057383093545,0.08269025514531644,0.06500339856715243,0.047839489056618806,0.08138220104976913,0.04366007239556789,0.03584361079530778,0.039019967644551415,0.04229768697425162,0.043801784405496764,0.0370199874178839,0.03699276881320314,0.03715516504431696
SHARP,32_50_None,0.0917502770920039,0.12445072783666625,0.1347556001196094,0.059519307833951096,0.07331237826959862,0.06011114514596481,0.04974554680133661,0.0908515607044399,0.04233519520559358,0.03598587536187761,0.039191906419717475,0.04253382723703607,0.043634652367705876,0.038667095243218375,0.0367582681715328,0.03639663618974762
SHARP,8_100_10,0.1434569179086621,0.11796342712342592,0.15786454974054312,0.06353250453528295,0.07375735234718139,0.07109384726756798,0.03876000464727156,0.11245713746735932,0.03339452903446377,0.028029965010685238,0.028480853130836654,0.031058200350777394,0.03086349249669623,0.022474358614835172,0.022697409729676286,0.024115450594734994
SHARP,2_100_10,0.13850661647811247,0.12661654716073006,0.20634340360122033,0.052056095706473925,0.051001728185229155,0.05887431399963332,0.038412217062436534,0.11350114574756542,0.02700522562836933,0.025342473915446345,0.028262109778585887,0.0320222244138309,0.03181523164058405,0.022149298314759144,0.02286152453274796,0.025229843834275224
SHARP,32_100_10,0.12207302907391576,0.14708765207561572,0.17500181006546991,0.050746344619372295,0.07758715525269662,0.06721070861208242,0.04064069911858723,0.10911690224719109,0.02509192994402755,0.021997532601051084,0.028379263436817636,0.0326576771529675,0.0323994576574878,0.022128346711515354,0.023718647540585707,0.024162843890616344
SHARP,16_100_10,0.150099940581454,0.11856908252239952,0.18503530707826993,0.049050707872985405,0.07320884120128844,0.061544178200946084,0.03366748612256505,0.11167467504180928,0.03549613673136252,0.022703711031969564,0.027484270604680634,0.03316839698505782,0.029908181302825593,0.021921746095812492,0.022842821598665762,0.02362451702790791
SHARP,4_100_10,0.16823036238148295,0.13445947879726095,0.18480585049309167,0.044552613058310674,0.07548678038084011,0.06141750621587715,0.03861183327107802,0.07945753925268381,0.025257448831101693,0.028899322483002057,0.027599058538817584,0.03275383867739356,0.0311882177220784,0.02163933459636223,0.022534884898158813,0.0231059304024604
SHARP,2_100_None,0.11028513520020247,0.10341343272613415,0.15514545810532673,0.05580742632153671,0.05818097917929688,0.05949162564777364,0.048486181027473416,0.09373320822774167,0.04022994014825104,0.038278915107130974,0.04047817695238321,0.040322971265759004,0.0429393655519744,0.03839946959061889,0.03683183094304634,0.0379758840053504
SHARP,2_100_20,0.11258840444699386,0.10599815512337653,0.1580483464348708,0.0562155550019786,0.05677744450550734,0.0594615873410422,0.04740542450832945,0.09429681683237705,0.03968320372273189,0.03652773545369694,0.040298704003333796,0.03957800675945006,0.04189034866564881,0.037520702864914386,0.036757493144221526,0.03695207119152676
SHARP,4_100_20,0.12928068256980846,0.11112418672124638,0.14150876925386643,0.05206292640156333,0.07318376385405449,0.06250463103083326,0.0490818969778296,0.07352870239084956,0.036407119183877096,0.03998395750093114,0.03982458685862598,0.03993501767552567,0.041843008996956706,0.03778762233925306,0.036237962514130626,0.03570516573064812
SHARP,8_100_20,0.1170138070924209,0.10179484253560828,0.12504269367266635,0.06378138933690138,0.06530065518052419,0.06689265880420892,0.049092997963363263,0.09696554675559928,0.04169325812759155,0.03902384402234652,0.04044067000409535,0.03953275220108525,0.042414617514490195,0.03811845893399859,0.0358988378833407,0.036992969971759375
SHARP,4_100_None,0.12568724565335954,0.10949328312818213,0.13771093080542834,0.052401024873503725,0.0732792456096042,0.062385943777349545,0.049482643826977334,0.07341022746329597,0.03771991679376117,0.04088174239041173,0.0406899466901728,0.04080777672942462,0.04202215763855203,0.038889958000320635,0.03770641026219104,0.03743154635746517
SHARP,32_100_None,0.09847242659355684,0.11532451083709479,0.13104739432685164,0.058312260320466394,0.07132082054378057,0.06683780423120496,0.05117037724059886,0.0924639805302586,0.03995958197005705,0.036328561246253194,0.0401637932365599,0.04219419915635716,0.04294173918734912,0.03955659616697241,0.03701488049780091,0.03689107391483759
SHARP,16_100_20,0.12199229911258311,0.09971335496952922,0.14107054564344132,0.053188622119329995,0.06982640176532745,0.06103025702559045,0.04495768959432207,0.09229619469134345,0.044503586502895764,0.035739054208571944,0.03939101383686363,0.04127813382034291,0.043127105503274976,0.03798557078069254,0.03736107894895523,0.036539091476936035
SHARP,16_100_None,0.11841095741954558,0.0991564214919848,0.13565310153183008,0.05383011081003021,0.0709448496884601,0.06115496424116291,0.046524434664416844,0.09162726854878164,0.04580043487443278,0.03742628405000559,0.03954490505133447,0.042675304896737584,0.043401182865537714,0.03857221412300145,0.03687331421688204,0.03840425152585624
SHARP,8_100_None,0.11672839306799286,0.09912503561378264,0.12083909649287738,0.06468422719503925,0.06547615708795335,0.06709244092880941,0.050722672405237194,0.09449538639365494,0.04326102842593568,0.03815909027358245,0.03976488959683735,0.04189905199727551,0.043288591556912774,0.03899956625233134,0.03731034504845596,0.038154027663321946
SHARP,32_100_20,0.10027156863896064,0.118235994509872,0.132810289901634,0.057581609830254,0.07180568491971875,0.0675002052901042,0.051170200994414855,0.09331341233085792,0.038475372754890595,0.03549743397733629,0.038733314138710034,0.041746549977407954,0.042767918282577616,0.03777903389219955,0.036582544734913874,0.035728865826147684
SHARP,4_1000_5,0.21725905431086598,0.16082494713546366,0.20838951815480747,0.05520405824273943,0.08689541359116762,0.06483415832460396,0.022519607586706427,0.09723717271835007,0.015110412802119924,0.010281219594018901,0.012321529555036516,0.018357122990998523,0.015660927075751764,0.0026935522659864266,0.005901127891744301,0.006510177759639046
SHARP,2_1000_5,0.18605769634149974,0.17307258755194926,0.22354193569537786,0.046293396393130966,0.086317941472201,0.06459829417170168,0.02371271466009694,0.10815274055790156,0.01632962679318818,0.010511321869283042,0.012416677123692012,0.018701005233300417,0.015140703801367726,0.00267361341071413,0.005956940260563626,0.0065228046640319086
SHARP,8_1000_5,0.19567666504495151,0.1609624265292876,0.2121746483971328,0.052728008556223706,0.09391105027637896,0.07707165595037589,0.0217276888305673,0.09832815252478463,0.015943625878733048,0.011194356123861065,0.011787409597181506,0.017469006543680197,0.016203900296771604,0.002567290569839421,0.005888573241767525,0.006365541638463278
SHARP,32_1000_5,0.21251250316578219,0.1490295890793506,0.20137041324850616,0.057030520081665224,0.0879471884865023,0.07351881996878953,0.020623021041230722,0.11622676659939676,0.012978763002487721,0.0074250584294580585,0.012284971000746731,0.018277966136028705,0.015580451820591992,0.0027394897893816637,0.005862004305480719,0.0065924738446008005
SHARP,16_1000_5,0.2000442145948216,0.15327998130886952,0.20983909215575114,0.05653541739101319,0.0872297829780796,0.0701875917875249,0.02312657590357015,0.11384744665501055,0.014966625521027595,0.00849309904352081,0.012671920312268626,0.01871742975849505,0.016279354174406836,0.0029456589337150023,0.005556366495888625,0.006279442986036716
SHARP,2_1000_10,0.14601122545071157,0.1381991955730687,0.17670170027396315,0.04980465929426115,0.07799622607655732,0.06468299536835863,0.03813152638094252,0.09247165313677772,0.028884160242303236,0.025644816102663576,0.028426961920216126,0.0325674295444481,0.03149717252624196,0.02213943512528559,0.022773245378694493,0.024067597605506093
SHARP,32_1000_10,0.16484513825455335,0.12284696022268742,0.1594376248278738,0.05577414495224566,0.07803435553550249,0.07165850729796762,0.03559160271681925,0.09864979085255181,0.027304925260572523,0.023984114773746897,0.027866613438915222,0.032708431560918426,0.03202485417936688,0.022676289168337027,0.02286660100720038,0.023730045950741168
SHARP,8_1000_10,0.15226125560591233,0.13118233385829542,0.16474256239201698,0.054923773026642184,0.08198775927582032,0.07439192955352335,0.0366187083134118,0.08605151533584939,0.029325032062560197,0.026616372335011445,0.028444530167382,0.031980223114145626,0.03166535255726165,0.022855217988011284,0.023075961054309913,0.023877473359846052
SHARP,4_1000_10,0.16561440562371338,0.13169909280567882,0.16520036573477737,0.055687596167482235,0.07759552531297399,0.06532041863789577,0.03709669225607971,0.08739239827060911,0.02835201391301623,0.025374200460063612,0.028599065526351622,0.03188290735947086,0.03191220189184624,0.02219043483956324,0.022463137106442193,0.023619544094035636
SHARP,16_1000_10,0.15542598820738762,0.12599738243633896,0.16648477029199588,0.05642552554440192,0.07737162694709351,0.06868284976488258,0.03749042710732173,0.09720345223074288,0.028673229905742493,0.024952012654875712,0.028534155810536692,0.03236662349648102,0.031649575813059,0.022090924408962632,0.022717431519434634,0.023934023860742795
SHARP,2_1000_20,0.1179235562363156,0.11277882973201324,0.13631929720055083,0.05395374140377353,0.07201955437824346,0.06458121554006957,0.04838561949355678,0.08189617471151954,0.03944903288966142,0.03818093601957693,0.03976102596363254,0.04103272212474677,0.04298654033918012,0.037766281335933155,0.03590117865071926,0.037064293980507215
SHARP,4_1000_None,0.12678474281901742,0.10632967898081029,0.12655085698784563,0.05916275516332274,0.07173493280958873,0.06423019139636485,0.04782571173303088,0.078373073589561,0.04003578967528526,0.038999448285765514,0.04053095130588691,0.042125290996718336,0.043383319082488575,0.03925178090365149,0.03687947550458893,0.03780200076607342
SHARP,2_1000_None,0.11466372824055876,0.11025417877144778,0.13389063723687267,0.054479201515967954,0.07201439924881636,0.06448961899973059,0.04919610624143591,0.08119471398855657,0.04035450835171533,0.039180786477458415,0.040558907747292774,0.04204551862336611,0.04380860722361213,0.03882595809602584,0.03718441049717256,0.037858718739970376
SHARP,4_1000_20,0.1297909704152487,0.10827774581746687,0.12954626438661035,0.0583304088471687,0.07210218867828969,0.06447745783744002,0.04754264618620204,0.0787458256516539,0.03933237838435317,0.03807360656086006,0.039902311290236324,0.04130784296423375,0.04233612252767785,0.03780224317642735,0.03597864822176451,0.03645333905436663
SHARP,8_1000_20,0.12081378074090911,0.10828561032562317,0.13047291910758815,0.0574654051739131,0.07496187319547366,0.07061442234977099,0.046719904979628704,0.07902732788370767,0.03973679682299609,0.03826263712383088,0.0392107561373066,0.04129719880934606,0.04266437136884426,0.03796184419284031,0.03573100923542897,0.036774142552792335
SHARP,16_1000_20,0.1222319268502104,0.10424427485381468,0.1316179275614846,0.05770731820344596,0.07326654639895461,0.06668183109800654,0.047063571938315736,0.08529239466614484,0.03985673081883361,0.037252775864753666,0.03943883114252228,0.042023046808195616,0.04263553263917933,0.03792249653003103,0.0362991641113633,0.03646563051474381
SHARP,16_1000_None,0.1202555736648285,0.1023066997500276,0.12833936174779995,0.058274635904464495,0.07289088103849392,0.06654744448257045,0.04808049943822141,0.08415086352579386,0.04040978291673028,0.03829685676117163,0.04040779218668719,0.04251716564938115,0.043605081150878355,0.03900195815717897,0.037273755667338176,0.03764164795843389
SHARP,32_1000_None,0.12527242871661762,0.10062472376333434,0.12428580416567285,0.059451295762025264,0.07179271963871683,0.06857594553300594,0.04734635991179803,0.08584289959320235,0.03972292764942507,0.03769440333589224,0.039976598187411935,0.042412527629587936,0.043115432749911316,0.03932761579340958,0.0367676521398633,0.03779066543012539
SHARP,32_1000_20,0.12845089186997063,0.10297023441250645,0.12723215820746794,0.05864223345051602,0.07173519019989896,0.06868819894891813,0.046680503700219596,0.08639863706432868,0.03889778336768126,0.03658590024350632,0.03899458967484067,0.04128680259229633,0.04240833102153934,0.038243883607626136,0.03590965808961944,0.03687500354906404
SHARP,8_1000_None,0.11846994985505435,0.10592676786397068,0.1275260768330115,0.05774345032128593,0.07451369708003962,0.070239979713827,0.0476423232715269,0.07845534866840961,0.04041139839743308,0.03941331628402744,0.04026335465578261,0.04208335525176411,0.0434766124575035,0.039137216504907466,0.03683600272148132,0.03786115011997487
PIL,2_50_5,0.031000563794991765,0.18250897007555547,0.028010698767055264,0.015724243865901506,0.04963346982100094,0.008937690401189725,0.2928353004444099,0.2129008077197424,0.028900393659066402,0.018463051506862047,0.024657211779132115,0.004741873155012265,0.08120685435447575,0.011041978169999342,0.005255346254831673,0.004181546230773402
PIL,2_50_10,0.03911573646199419,0.1284167846856412,0.03984276956711293,0.0341344837347791,0.057120521904584214,0.03153164595393007,0.19911908957723937,0.14590573700488205,0.04923015929238071,0.03804073417521746,0.03851901227767356,0.027369082710435706,0.07294518129228969,0.0387419224721419,0.029181864857250862,0.030785274032447033
PIL,2_100_5,0.023570298203865584,0.1430775437199987,0.03122031491624619,0.02555927618301235,0.055883585036227576,0.008814074260847059,0.27822833114872475,0.25218485099800664,0.028681784978081052,0.018433795796177935,0.01714334873208635,0.00975175773679686,0.08423180088842057,0.01188007129263305,0.006372794996949548,0.004966371111925781
PIL,2_50_None,0.04741205831531947,0.09747583091645992,0.04862060363654032,0.048133776179469054,0.06096716225702692,0.04138395207373509,0.1387245319850981,0.09626957366908809,0.05999935904397267,0.05286636630332975,0.05256169041953866,0.044003716476594935,0.06859598282345555,0.05229475830821509,0.04555910742812884,0.0451315301640275
PIL,2_50_20,0.04984196106556249,0.0962696246111652,0.048969330152458294,0.04769108396029078,0.05970051481615652,0.041620457090629455,0.14160455609480832,0.10285165483372383,0.059110940884194385,0.048895249373839836,0.05069287208317871,0.04335321985671836,0.06879987006966572,0.052205411032739894,0.04380623026050255,0.044587023814365565
PIL,4_50_5,0.052809035061704056,0.1429753874991105,0.04762767254427783,0.0398888683827484,0.030917361286006126,0.009827544291001626,0.3267822767260908,0.19354272700370362,0.029819607570985972,0.01877284018838327,0.0068810705996042035,0.007841932554084127,0.07122847314936646,0.011906464714885155,0.004142327848535217,0.005036410579512704
PIL,8_50_5,0.028922265010334413,0.17415481946182576,0.016865706672063233,0.028702805180572694,0.05345954410013988,0.008826617638325363,0.310823548816278,0.20993690772607512,0.03331248392950066,0.01686247735616033,0.010396775814928592,0.022484441178453135,0.0640077697772985,0.011029342532973442,0.005388991615524784,0.004825503189545961
PIL,16_50_5,0.04200565321300097,0.10549309686448666,0.01054661624064853,0.008214571162202602,0.053632917607269306,0.014260351778352302,0.3570199563494861,0.23468237197285025,0.024688015660299115,0.018398936965260227,0.017966230079290296,0.005289873143698194,0.08596434248971686,0.012362286377379404,0.006145025179658663,0.003329754916400545
PIL,32_50_5,0.01898296571893259,0.23315772857550346,0.02396027329407084,0.027276056409721198,0.06165965197738223,0.010412762753414453,0.21910378020938143,0.2490153819590184,0.02901154420877204,0.01818389097683365,0.007748619567384058,0.0053623955384658716,0.07327907312112344,0.011249996756566297,0.0065174098492891425,0.005078469084141097
PIL,16_50_10,0.04269040092318617,0.08335025182371293,0.032546008989408,0.029400567820297964,0.053612297959497034,0.03162435489361723,0.24533753252773186,0.16175969554256164,0.04731242759105629,0.03718516535767736,0.03371799606429317,0.03030154552352024,0.07684989466325354,0.038058470320759895,0.029718284443794922,0.026535105555631842
PIL,4_50_10,0.048108351369899736,0.10819005194925772,0.05261889621688019,0.04524707390895203,0.0435386220354131,0.026850559074876094,0.22673229074629314,0.13933543345113197,0.049484925232729474,0.036757727096405325,0.03055990135536732,0.0265664658535832,0.07027319400354072,0.03756525687995561,0.02973325103978334,0.028437999785931083
PIL,4_100_5,0.05665989704525964,0.14586069312868236,0.038385622313427833,0.04499161264745035,0.049966834946595415,0.012997837500106057,0.2855861803135403,0.20273923253970205,0.02955484184363795,0.017647909933467435,0.012007779205373914,0.007803799418708857,0.07616489825533025,0.010363312008437528,0.004772981297848966,0.004496567602431074
PIL,16_100_5,0.06027083063459169,0.10036466959985647,0.023190042059742805,0.01349261903911523,0.04625004129784733,0.012004332278016477,0.29525942286715673,0.2704836660382121,0.028619023358356064,0.01841911640500255,0.01256632194773482,0.013822853559101402,0.0839810962093734,0.012149999796674561,0.005386875698689409,0.0037390892105289655
PIL,8_100_5,0.04886776394238498,0.14527107161839473,0.017917415347746497,0.028327574339183835,0.05237237469521445,0.012602165017327664,0.277565462173891,0.2161891174933649,0.028963210585807735,0.020352186921646444,0.014413875713501773,0.022325638326788477,0.09318438369379844,0.010831947620387812,0.006191121249495809,0.004624691261065404
PIL,32_50_10,0.033086293273880074,0.16438876005029676,0.03457078974382995,0.03768642049254074,0.06010991179599601,0.02801718264182272,0.16082684285417212,0.16425015704007134,0.05358991802973738,0.0364420109952358,0.029627645703064403,0.02855621634629376,0.07282729994718411,0.03883754344591542,0.0301166567472588,0.02706635089270063
PIL,8_50_10,0.04065875933292754,0.1221841322217039,0.03438508361673822,0.03731219725901256,0.058119385029885264,0.026572061429833,0.22245281058381372,0.14927851659635902,0.048991723931255185,0.03819535905637211,0.0314157769017435,0.03776149484825418,0.06111820013272418,0.03706945572658853,0.02733956827858141,0.027145475054207686
PIL,16_50_20,0.05063542504504436,0.07281046323080896,0.045020957718797376,0.04532261820733932,0.058821448881651986,0.04273549667239622,0.15823740421230614,0.11107225687176324,0.05852714111754821,0.05081720068605821,0.04784405094331912,0.04388689985334827,0.07189233435109997,0.05370293516050843,0.04503082954502566,0.0436425375029845
PIL,4_50_None,0.054754313579097554,0.08800075233202108,0.055910435730304096,0.053086914953454266,0.05772461835855518,0.04262214049370451,0.14813794677350023,0.09324594484474831,0.05848975345948634,0.04906298423752294,0.04573829678831751,0.04492978506420186,0.06847659321337074,0.052985851251784906,0.044898792151317944,0.04193487676861256
PIL,4_50_20,0.054069889459189086,0.0879857217912219,0.056641962171024414,0.053393098115872464,0.055297647021705226,0.04199349225495071,0.14944119920795934,0.09561952221386084,0.05879062771229388,0.049088194040616664,0.04491572133555559,0.04427512607917428,0.06845039156439708,0.052759198283072524,0.043867382057598235,0.04341082669150778
